"ExternalName","IntuneDeviceId","EntraDeviceId"
"dk-5cg2158y75","5e7f8ca8-0b8f-48b9-bef6-2703bcbac648","40e9bb0a-552a-4366-a0e1-85a5369eb1b1"
"mh-8cc2472x9v","51a39894-1489-4358-b39a-d3423089dd8b","2eb325f7-3fd7-4908-bb40-2bc2ab1b01dc"
"dse-5cd1258nq2","4dd2b662-444e-460a-8b9d-357289b08e2a","90aec1ad-f2e3-4f52-a8a0-95ca0659eb37"
"tek-5cg2235l6p","30708f76-1dff-4403-94a2-eeb13e6ee28c","48e96daa-fdec-44c9-8025-6263869169b3"
"dse-pw021kqf","d657a365-21fb-48f0-bb4c-e0694f27b139","a63b77d8-9c92-42e5-8080-083103971584"
"dse-5cg41427hn","683e7e73-aaac-4efa-8332-17b6055db256","a0c1f1e4-b7d5-4fbe-9a70-9a2ba75279eb"
"neilvv-74014cl","970928a9-c7bd-474c-b1ec-990ebe864bea","77ccd3ec-f7c0-42ff-a23e-ffb96135e89e"
"dse-pw021kne","258e89ec-22fd-4a6f-a3fc-0475f73b9785","740687ad-5eb3-48a8-a03f-b55620978c68"
"mh-8cc2472wxl","51aa8124-e886-4f80-8db0-ef8fc21ceca7","809ac878-1514-41b4-9c39-6da75bf2a7c3"
"dse-5cg325669c","b558c077-bee6-40b9-9e1d-b248e3bb2558","9e319d45-b198-47cb-9e6b-06875ef71dbf"
"mh-8cc2472x5l","5fdbb57e-3ec1-4c7b-b084-221c2d9915f2","2848e9f4-7b22-4cdd-b21f-71d85d407517"
"dse-pw021kf0","f02eb6cf-6b9a-4f8b-a28b-2513f3be0972","fde3287a-7f91-4cda-84fe-886f059b2013"
"dse-5cd3291kmf","99e19c12-97ef-44a4-8092-a838b9e6309e","b6dddea9-a90c-49c1-8563-aa5964ea591e"
"dse-5cd0198f4n","42393648-300c-4f09-92e5-9ea566808990","53e27d07-ec32-4909-a159-a958b2474fcf"
"drilas-8120qk9","3ba8c645-e9f5-4871-a5f7-c66e2d23a0af","cd4c2f29-909b-403f-a967-50ae1d4f3543"
"dse-5cd4145q2w","24a1c554-a5b8-47f0-8744-aa911578d02a","fc2aaa16-2096-4cfe-9806-2eef100a2558"
"dse-5cd4145qjw","25c9793f-eb23-463f-91ca-a0c9cedf41dd","4341b91f-52a1-46a1-9c9b-cdd9cf20c8c3"
"mh-8cc2472wxt","ec14dbfb-2057-49f1-aafa-a74b200c3b67","4ac3ebe8-8987-400b-a377-ff03412d59ef"
"dk-5cg21590gf","25edfdd6-1240-418a-8cb2-8908fa9f65fd","18e4f0ae-bd73-4a07-aac1-e581cfc0f980"
"mh-8cc31507j8","ce526813-4454-4648-84dd-7d85eebcc82a","863c2ffc-74b5-4644-aec8-b560a2fe8c10"
"dse-5cd1258phd","dfbde14d-8027-4670-b8b3-cbb7cbde02cc","3c5dd159-b6a1-457e-b6a0-301c27d03ffa"
"mh-8cc2472xbp","c9a35273-a8ee-46fa-a31f-ba4c7c94cef5","3bb644a4-54c8-4245-ae08-64aec1b3974a"
"drilfr-1140c3k","f9c572ca-6e56-45dc-b397-2e93f76fbf4b","da1a55c4-8ff0-4d63-a079-21913b6bd05a"
"mh-8cc2472x4c","a754c3ec-c870-4945-a5d4-d65c825fa929","71049fe9-6aaf-4c3d-b90e-b2b7388d41d6"
"dse-5cg3255cgk","76b466f2-1806-41b5-b1d1-3ec5a23e97b4","8d293c1d-0a24-4030-b40c-9bc03e618130"
"mh-8cc2472wzf","f1a7b7b3-7eb0-497a-ba0e-62d52b6a73f0","2cd31445-0d44-432b-8bb5-04c699cef210"
"mh-8cc2472x4z","5dd9e2cb-fa54-42d0-bf66-d0ad50963b9e","14eaa825-c475-43e8-a7c1-e64557a08549"
"dse-5cd4145q76","ad2f51b7-b747-4f86-ba15-454648d1af64","fc78331e-89ee-4f44-b3b9-897724170131"
"mh-8cc2472x9b","580f1469-9a35-404c-9368-79174db72b85","8c7a1cea-02ff-45a2-9ced-a3bc35bf81ef"
"dse-5cd4178drl","c1f7d59b-109d-4e6d-a794-6d4ddd588f26","a137aaeb-409e-4422-b478-a576113e622b"
"dse-5cg3253xqw","73defe7a-4737-412f-9ba7-66b807f75fa5","291f5fad-dabc-477a-a4b8-a775a95a8bad"
"dk-5cg2158zyr","74e762e2-f042-42f6-978e-575cd8649792","8b27a6c3-0e07-4ab5-9b9d-d2c2ff32748c"
"dse-5cg41427rg","f7b544f1-228b-4ac0-972f-142e1b54b4bb","2ae84d75-d4c7-49de-8869-03f6b5685c55"
"mh-8cc3401j3g","ab23b1c9-4494-4ce4-a976-a74e69c94a2d","0d8916a3-18e8-49b5-8885-09d105c13147"
"dse-5cg1115q41","1f026f48-668b-4879-8762-4b9838b75dda","4a005fb9-5107-4635-9ce1-8079506bf743"
"mh-8cc2472wyl","f4a82974-133c-47d1-8c69-bbea47d1b427","7d2a6705-f4d0-4836-b7d7-39d6084eb78e"
"dse-5cg3253xqf","107556ec-916a-444e-9b1e-8b525e3a9e1a","e7a764da-081e-4f06-891b-676bc8c55299"
"hso-5cg32510h2","6d3dd415-4413-4479-b999-9ff09dc81f3c","4c11488c-982c-4485-be69-fd8122a13e5a"
"tek-5cg22442yq","572aa248-a1ac-4bb4-9ca8-02ae0105ceab","cdb9f1b7-fca5-4725-a6bf-ab71eb2231b7"
"dse-pw021kb8","2febbd21-7cb7-42ef-989f-99fca03305ab","c97b4c33-1c6b-4d53-84e3-924be10afa0c"
"mh-8cc2472x0t","65f87154-571d-4b41-96d0-a2be9eaef564","620093f4-3f6f-4a9b-bb5a-5ab787cbc5bb"
"dse-pw01z9z0","21adfa94-8c00-410f-ac85-b421139cac07","b8917ad6-7e09-4977-9e6f-98d97bfce387"
"mh-8cc31507kr","70f775fa-1041-40a0-a058-c7e2ad772350","762e15a2-3469-4703-ba4e-edece4a3dfab"
"dse-5cd3291k0t","63c3271a-73f8-450a-a574-7b958eebf71f","115a9aa1-b705-49d6-965e-e9ed99ce26f8"
"dse-pw05wra9","33522865-762b-41b0-811b-3b5f8e1bf81a","5c8eabd2-2e49-47ce-bbdb-2f8cefdb44f5"
"mh-8cc2472x2g","ff42bbe6-be03-4296-938f-4b0e19035179","17d281a4-0647-473d-aa77-e11d1f4c10ca"
"drbv-624bmv5","5e786715-f1a9-450a-a45a-7c28441e2203","bcb63024-de9e-470e-a90a-9b6df04b23ad"
"hso-5cg32510gy","941d5e8d-5983-4a40-8bd9-14d118a4efc1","82f6bd65-0e56-4056-a65e-7642ab2a08cc"
"dse-pw021km4","7be1fa6b-1ae1-45a6-881a-dbd4001ba023","de8684d1-3506-43e7-a82b-5a7ef307550b"
"mh-8cc2472x76","4c8a426f-df59-4a3f-97b3-6c5cda8deeee","408cfead-52d5-4838-8b8d-8dcf343133e6"
"dse-5cd4178dnf","48630b3b-6dc6-4df8-8bde-13fdf48c12c2","736eb10a-92fd-4f4d-9d52-00966548d694"
"mh-8cc2472xcj","3b07bf76-b585-4cdf-b4fc-42a298581222","77fbae01-9ec9-4534-b76a-49effc0c38f2"
"neilkr-0378vsv","ef7efe9b-7ec8-49b3-aff4-d9236a1bf9a1","e656110c-b13e-40db-b38d-53e6c712a860"
"dse-5cd4145pvx","5e30bcde-b5ba-441c-b8c8-f8dc2210a154","7ec850c4-fdab-4aad-b724-3e35463c38b0"
"dse-5cd4145qd3","9e68d1d1-d24b-471b-9d1b-328057645683","c9ce1415-1972-42e6-9b14-9dbcafd79c59"
"dse-5cd0198fny","e5f4e0ef-2769-4037-be27-1e914f8b7e46","d5298825-7b1a-4873-ae3d-d4c60f09dce2"
"dse-5cd4145q63","34979a2b-f686-49f4-af66-143a860c3402","cc17360a-57df-4782-ab6e-7ec0fccd3b08"
"mh-8cc2472x6k","60b06c76-1252-48aa-b096-415370bf13e3","88ea6f3f-63b3-4d7c-b648-832e1e04a80e"
"mh-8cc2472wzk","f2673815-6e46-406e-8df1-91bbe9097237","e4a210bb-23a4-44c9-90c3-f3c1c764c9f1"
"dse-5cd1258p27","7eb1c6b4-e494-47c2-8d68-4b99c161c069","be0489b7-c62f-424e-8661-e6551483d38d"
"druein-9519lcq","bb5e2d0f-931a-4da8-9183-d9f549bdc8eb","c994dde6-1092-4e32-bba4-87fbb3217d14"
"dse-5cd3291kcy","77951aa6-1ed8-4cb3-92ca-d3469a2ad628","d5aa240c-ac51-49bf-be72-1d30a2aeb589"
"dse-5cd4146gbm","9e00d540-7815-44d0-9fca-e515a4c353ba","a006060f-8ed3-49c0-afb8-4e4e57562737"
"dse-5cd1258nhn","48d45421-adae-493f-bf35-699cda5a4604","fddda876-a71a-41bb-90a5-167252c20128"
"dse-5cd3293qtt","70cae328-0bdc-4fe7-b9bb-222e42208518","4950e93f-b597-465e-8b89-488280d07fb0"
"mh-8cc2472x1h","72a6ebe4-132e-4bb6-aacc-2c38ab98d3f8","90622393-ad62-49c5-9234-8e6bedbc20fd"
"mh-8cc2472xbx","cc42028d-702f-4eb0-b303-78b6df817178","50ba30c9-d6c6-43b4-9da3-976ce9848703"
"druein-137dqcy","0069d0e5-1e7c-4754-ab2f-3347a6056956","a4fd1695-048d-4835-be82-c70addc7a4d6"
"mh-8cc2472x7h","11811789-fda1-46f0-8281-1f8078e14d4f","1cf5ceb1-d0b3-4a18-b1f5-0e4a0ec9c85c"
"dse-pw021kh8","bfa6fcc4-139e-48f8-b305-378b2c7ac8e1","74dd94b6-a892-44f9-b2fd-550d053ace3c"
"dk-5cg2158zxb","e59adadf-3a6b-4da5-96a5-31651c49baa4","d2457d5a-997f-41d9-99fb-80b56657e736"
"mh-8cc2472xb7","48eb26d0-61fc-448d-ab3c-586a33c23643","d1c2435f-3a11-412d-a94f-1fc316ce64e6"
"mh-8cc2472x85","e5e7dea3-f72b-4307-8502-90c771c8f27f","860a37b7-2cac-41cf-b6ec-7c7554b10079"
"mh-8cc2472x68","7df4cc12-9148-4ef0-850f-d3a9bbf8c4fe","5e76e648-0633-4b4a-aa08-28b34034402d"
"dse-5cg3253xg0","7461b912-9b99-4bb3-bc50-d80f491878e3","b1dca67b-6767-4068-84f3-68fceb585684"
"mh-8cc2472x8v","06fca324-020e-4d60-9647-26bf943efc76","50d360be-5092-48a2-b977-aaf16a41f1ae"
"dse-pw01za25","420c9400-e15f-4108-aab1-14f7d0145264","5165c9bb-eb33-4ffd-99b8-dc2ae202cfe9"
"mh-8cc2472xcy","bdaaeb27-bfe1-4d76-8abe-bdc018bf5571","e5e65ba4-e09c-4182-9bf9-f7045ab9455f"
"dk-5cg215900v","1a0dcc91-8bc5-41c0-9a0d-1598dd199a2b","3f8999b5-9402-45ce-96a5-ebaa74dc7e5b"
"adm-5cg24605dh","9fd6d41b-08b0-4227-9ac5-72166bd1557f","aa2736ce-e577-4ac1-80a6-39ed9fc09474"
"dse-5cg41426gv","f956c5e7-7c70-4a17-bcb5-aeeb6077d215","0285f466-0aeb-48d4-b740-dcf7af814e20"
"mh-8cc2472x3r","8c3b7f72-4e21-4bca-9015-04de6c35cdcf","c210998e-7d88-46ed-a0d2-d5d8e7bf50ad"
"mh-8cc31507kn","d47d63f3-c869-43af-b12a-e117c736559b","de7c45ee-f67b-4a26-9b5a-a00d061c6788"
"dse-5cg41424z5","40d04ec9-79ea-449f-a17c-1c2017f56763","7a702005-5e6b-433d-b112-b6472ca607fd"
"dse-5cd4145pv8","7f38fecf-ef53-42cc-801c-4d9e1dc2a3b3","cc6d8307-6495-49ca-9982-cde259961b11"
"dse-5cd4146gbd","a115e8c4-1889-44f9-9629-b6d7cab111a8","54c81631-671c-473f-b0ed-1d0337027b60"
"mh-8cc2472x00","025d17d0-d890-4fb2-a5a3-87b31df22329","1d04c339-d9bb-4eeb-815d-58cd28aab52d"
"dse-5cd3291kqt","25a666d4-9e24-4b84-96aa-9c712eaf0376","2730a7d9-7113-4958-ac41-543cc0c180e3"
"svilsv-0243v4p","0151b958-27c4-4fcd-9143-6d0d888f7cc7","1d2865e6-9dfd-4d64-8bb7-90caee7bf183"
"dse-5cd3291knv","94d8250f-cd4b-47a1-9c93-7fbf436ce4ec","74984bea-a7b1-415f-8b9e-8f5cec0755d1"
"ias-8cc2472xbk","80b0c1be-dab8-47bd-9fee-d7166e4ced80","f2aacbff-b490-4004-ac0d-c6bf51470801"
"dk-5cg21650bk","d52161fe-aaa2-4693-836e-980574a97fe6","49e44f95-23af-4551-9408-ca23379353c2"
"drilgu-72746wv","4576a507-44c0-4d87-afe2-b23d156fa8b9","d5d1d691-e05c-4015-9d59-104b9daa0f67"
"delt-8cn12816dz","18445e0d-c55f-40ee-96a1-30e5ac44eedf","f34c1f40-2804-42b1-8b5f-4a1007ba4ffd"
"dse-5cg3255c9x","7b22bc0c-e706-41b1-b523-1d3a1b0ba729","ddbda582-37d6-43d7-964c-fb8bc72f947e"
"mh-8cc2472x8j","0340646e-eb07-49da-867e-f7fc49e54458","15e8d931-966f-459e-918e-80a9ba9761ba"
"neilsb-12316y0","d8f11586-336b-4d24-a1f3-eac2835de0dd","452c51a9-f894-44c5-b11e-1b2ab484a93b"
"mh-8cc2472x97","29a168ac-a36a-4d1c-820d-014bc6d9e968","de633a94-4d56-41e1-9854-b15ca81aecc9"
"drilko-8120qtq","233329f6-c9a1-4ef4-9334-24c86a8850b9","4428c017-caf6-4e7f-b14d-03a3da0b9e86"
"neilvv-7250pwc","cfeef5da-a764-4f92-9d16-9cebb3ede1e6","9bf527c9-211a-4bf7-8505-f226bb03ffca"
"adm-5cg246142s","c4f49afa-6276-4c0e-9fb1-7670f7565a4d","202789ff-f0df-4748-bee3-c849a631a9f9"
"druein-741228y","c6423769-3d56-48d3-913a-d24305232dec","59075e72-5d60-470c-bcad-ef80e71b1568"
"dk-5cg2158y0c","9f572e2e-5d10-4e99-9ab7-a968a3eadbb6","042a9c84-c30e-4a2b-b529-63d8d15c841b"
"dse-pw021k8v","818031eb-3cf3-4863-bf46-d8c400db3410","30a73114-561d-4ac5-889b-51628aea0b0d"
"mh-8cc2472wxs","241d6b5f-51dc-4ead-b12b-bcc96e4c9b87","3ca75949-109b-40e6-bee7-a6f51a1c98a3"
"dse-5cd3291k34","05266131-916a-47af-822d-a501812fceeb","bf1c19a7-bc2a-43ef-95c6-3a6467ee4f0a"
"dse-pw04jd69","08d288de-0578-47bc-ac2a-23566222f5cb","b1910764-6798-426f-8ffc-650e18f8ebec"
"dse-5cg414262g","99865a45-5670-44d7-9f0d-c1f16d4fe754","8b5a297c-09b4-4891-a275-8d7316b830b3"
"mh-8cc2472x60","32974f63-15bd-497a-9928-d72d60c92ffb","22c32f76-b20c-4e72-80c5-9e2cae9cc1cc"
"dse-5cd4145qgs","4ef3a9ef-6d5f-4e48-9fed-9a788f324593","ffbecb62-be3a-46db-a7b2-4ade5051d7e8"
"dk-5cg2158y94","596d51ce-0490-48b0-9773-eaa77ea6dc3c","d9753a01-e85c-4657-a97c-720017cf91bb"
"drilbr-943bzcw","8a3309fa-315a-4b50-86fc-c48cb35caaab","848797c5-9e7f-438c-a34d-6653cacb37cb"
"devops-g42948ng","03fbae3c-f875-408e-b3c4-3c68c4f6d9b5","fffffd58-4f1e-47d5-a191-bd95d3752e76"
"dse-pw05wra8","d245c4c0-9d27-42c6-96b1-ad65f83716f9","42e8933c-dee0-4649-b6a2-a6d895264917"
"dse-5cd4178dh9","cdecf123-89a5-4c4e-b3d3-e06d23b96e68","fb5f2898-248b-4f82-af0f-0f020581a9f7"
"mh-8cc2472xbf","ae1ca10f-f2f3-4957-9dc2-ebdd5d041d2e","61eea3c4-bc54-44eb-a6a4-b4d864a27b8f"
"dk-5cg2158z14","3f73c070-8039-4250-91c9-1700a77612ee","66b9dce3-9795-4cc0-bc76-67ff97715f11"
"neilkr-7503cnh","cc609fd5-7b85-48c5-85e1-fc5d1699af57","ec4cc151-0f4b-4c60-b40b-f662e5daafed"
"dse-5cd4145q01","f0730d3f-8203-47eb-81be-2c37ee0122c6","cdb817db-7d6c-43db-baf9-c7b2ca6d5c84"
"dse-5cg41427th","704ba248-10c0-4669-8f1f-02b154cb4190","654bb357-453b-4366-a62f-fbc57c676a29"
"mh-8cc2472xc1","1f0acca2-2648-414c-9528-f4753463a8fa","d7aaa846-09e5-4f8f-b0b1-cf649a1dd9f2"
"dse-pw021lak","12a357e5-f948-42d5-b253-a960206064e5","23f1e142-781f-481e-8ded-885021fd7e08"
"dk-5cg2158zs2","c79c24e1-305f-4b3b-92e6-d69edb5068dd","4090cdbe-f284-4195-9621-e0b205d36be0"
"dse-pw01za53","7f1225ad-872f-462e-839b-9723a318247b","b85a1bec-623e-4af1-ac5a-ebcf8c0ae2d7"
"dse-5cg41420zr","d8687c9c-37a8-45d5-9e45-1cb68330143b","06d40f5c-1460-4d08-8b0a-3b732cfa81d2"
"mh-8cc2472xbl","fa9db50d-e87d-4f6c-a3c7-3dd69bc03145","62f0d31b-65f8-4b45-9ae0-f012d13cf96a"
"dse-5cd329726z","7a65b121-1bed-4284-bba1-934639f9d105","4b9279c2-5042-4615-bdc7-f993e5e6cceb"
"dk-5cg21650n8","db9eee4f-fef6-4409-91e9-fff9e7306729","5d1249e4-f894-45f6-be3e-e486ade31f56"
"adm-5cg3343gyy","76b74d76-ea18-4ee8-be92-482fd43517fa","d5b50289-62db-40c5-8435-10e84ceb630e"
"drilfr-1036hv6","543e70b1-7e56-4588-aac7-8a1413278de1","b4a0da8c-32b5-4d59-89bd-609111672646"
"dse-5cd3291k8b","d92e194a-1bd9-4d2a-b317-cf42b59f09ec","e3715c04-aa4c-423f-b16a-9543ed058159"
"drbv-0036c13","41c8febe-cb97-4c6f-9b7e-a4cf3cf233d0","991094ba-ef89-4ff8-bd95-810a205fabfe"
"dse-5cd4145qbq","4b8ec325-c117-414c-80be-81a5da3176a3","053bac38-540a-41f1-99f4-3308ac2d4efe"
"dk-5cg2158ydv","e5398744-e0b8-47c0-95f2-92aef0cae9ce","7d6461bc-7078-43a4-8f9f-89f632e02382"
"mh-8cc2472x8m","8547b1d8-76ce-4e23-9309-000056424544","2c7c1ad1-0891-4f7a-b6e9-03b4bbe26d46"
"drildro-9201jnh","79516f35-7bde-48f6-8ed6-91b00644002a","97d48a68-9610-4d87-8637-8fa20dc73ed4"
"drilkj-8120q5q","9b2c0caf-fb0b-4594-8db1-aa7f76b6bb0e","af165488-020f-4ebe-9139-76080c817fcb"
"hso-5cg246142q","f6bf4b21-b0d7-46b1-bba1-8880b25b58c6","80ca49ad-de3b-42ff-a439-9e86ef31ed65"
"dse-5cd0198fsw","152c7396-bcb0-4720-b892-96cf9bb3e842","3106ea04-daf8-4442-8c3e-35ae3dfd4734"
"druein-9519ldb","ff30f8c4-9171-4979-b6be-0c07fe456f23","568ceecc-a3ac-465c-b498-b7664cdfa98e"
"dse-5cd4146gct","11e2de92-7432-45a7-b145-9c9255be90a9","0359ef34-02e4-4140-845a-1edd2fbe1a4c"
"hso-5cg32510h7","ea174b14-2124-4914-9eb0-dd8c59d824f6","327582e9-b409-4087-8d66-866b7acce2e6"
"mh-8cc31507ks","1ad243d8-429c-4f7b-9eb1-7ba8cd23695d","1140d6c0-0a89-4c1c-b3a1-b12f8de5c088"
"dse-pw021kk5","5a21f74e-c3ea-4949-b060-b981cd9849e0","5611aa39-fbdc-4bab-9dae-2665db7ff105"
"mh-8cc31507kw","d9c76dd6-8e0d-404c-b362-59ea7bbb146f","e1f73bdd-d8be-431c-a782-1292c7c49b89"
"druein-9519lcm","9b72d70c-0c42-48e9-bdfa-30472eae50d9","10caf52e-8924-4778-a019-96d323cc78f8"
"druein-74122mg","05af2404-1f16-4c81-9f59-1d10a2fa0aa6","8f324530-1645-4e54-993a-ff6f96cbd07f"
"dse-pw021kg1","2a3eab5d-cf42-45b4-991c-bdfd399d74a2","fb37dc8e-59dc-4209-912c-660883947df1"
"dse-5cg1115jky","870a3aa3-cba1-4a4a-8166-bd13b78c5d20","7f66b351-df5b-4092-8015-34533d22748e"
"mh-8cc2472x8t","7a624dbc-d0bb-48f1-bc48-ff7008b25424","33dbdde3-2763-427e-a193-454f1440112b"
"mh-8cc2472x2l","d4b07b35-5238-4727-b5f7-0033ae11ebc5","335bd68f-ac5e-4b3d-b1bf-2a6f9cbaed22"
"dk-5cg2159011","2b6e4e3a-4ce0-4bc1-ade0-7afd86b0d340","806d538f-29dd-4cc0-a370-aa924b9223dd"
"dse-5cd3291k0n","1ee13f69-001a-46e2-a3f3-b5546f8a60c2","4beb8373-2fae-469c-acd3-60b3b17b08d4"
"dse-5cd4146gbw","997fe9a7-bdbb-4037-b53d-531fa569f12c","4f406e30-192b-43a0-9c4e-fd27ebe377c6"
"dse-5cd4145q4f","b5edc905-6f7a-4165-a3be-1d7df2a178f7","cf55f10b-6068-4cc5-ae13-097259dbe3cf"
"dse-5cd4145q3m","1b8bc953-7b7f-4629-80f8-7c8c96b88bbc","0843245b-ed72-4abd-beba-0f627475a9c7"
"dse-5cd4145q5w","639ac306-f731-4d37-91dd-7abbb79c0900","a2d72e4b-61b4-4b58-9e68-4d61f22c3c02"
"mh-8cc2472x3f","4fa66af9-9b6a-4e03-8303-cb277b8967b4","8a072a30-e21a-4491-a2c4-cc68442dc055"
"dk-5cg21590hx","4ef2c794-23d7-4444-acb7-62cf98afe471","0046fafc-8658-497f-9891-9ece3c819d3d"
"dk-5cg2158ysp","e152b28b-87aa-467f-af51-670ce656dd60","93220b76-1a2b-432b-bdd4-f14a68dde698"
"mh-8cc31507kp","a952b985-7c22-488e-95ca-069359c1c4a5","8c9de389-4b71-445d-aa6a-9e8aa6c0390d"
"dse-pw021kaa","3841040b-6808-48e0-8173-2760b35114d0","ce122e0b-275f-4d51-8662-f46a2fd92b34"
"drilgu-8121jdr","6e90b7d2-15c3-42e7-865e-02684a8f53e2","a82353fc-a3cb-47bb-b609-b41035005f9b"
"mh-8cc3401j39","2fd9af30-1c31-48db-941c-6341a09b3332","d4fd8271-fcd9-4690-9ed1-85098d6ac40e"
"mh-8cc2472wyn","3f953cbf-147b-4d84-ae5a-64e46fb270ed","25a5e4a7-3209-4ffd-bf7e-45068b93c1cc"
"mh-8cc2472x18","9bf76bda-6491-460d-9560-b24930bf1d4b","c1b60d86-c080-4722-9f08-c966bf0b2f9a"
"dse-5cd4145q1d","47a95d58-3ae9-415d-af94-b0738b1aa381","9a2a24e1-a9fb-4514-ac2e-50308b241d1d"
"dse-pw021kek","f2505d5c-e6d0-49cd-881d-fff8ae2bf7ee","7ebc079e-34bb-4c7e-badc-491bb74d9401"
"dse-pw021kns","d9f05b7f-da3b-4770-a8a7-a4830dc857da","cc935fb3-1425-4a07-bf5f-d2730d683c4a"
"dse-5cd3297213","a42a8242-b89d-4b56-a1ef-ec0b0379738c","9a96c376-0333-4f1f-b9db-df0256570788"
"mh-8cc2472x6w","5f0a046a-18e6-4afb-95d5-78fad8f2e6f5","71a702ff-15b7-4ca2-b85d-f58da7eaed78"
"dse-5cg41424yt","60a9d95a-6ed2-4d30-8a53-7509c1d60dfe","08cce97a-4a30-43cc-af0a-c9e1b332b263"
"dse-5cg1115pdx","ae332a16-4434-43cf-871a-50bedc81f693","4265970a-9d2c-4426-ba9f-1232fecb5011"
"dse-pw04k4gd","d615bf56-ab28-43a7-af33-a5813ec35d94","b190dbfe-b697-42fb-a68a-ae41dd083a66"
"dse-5cd1258pgt","18e0fd35-a217-4031-a5f6-b41299897df2","467221dc-0d7d-4f60-9cbe-336966bb1c31"
"dk-5cg2158zmc","892c9eb0-d025-41a5-b877-d33008ceb611","c189a2fd-5f55-4011-8755-5d997fa8f92e"
"rfd-94294ll","c95440ca-82c6-4c7d-b3c1-37c55f7dd4ad","192dd52b-f628-487c-a2ab-2de9f3b6cf07"
"dradm-9272gyg","83143347-4af1-4472-9184-961a6fc88ed9","536618f1-ba4c-42aa-b5ca-9c37862d9d32"
"dse-5cg414235c","abfcc8e4-72a6-45a6-ab7a-d237757856ef","74c06b1b-bd7d-4fe6-a86e-ff581b74c2dd"
"ia-5cg212b1pj","24763183-e561-4b5a-b61b-9f1bcae52ed4","bcb84d0e-c6b5-45e7-8f8e-5a268a130b7d"
"mh-8cc2472x4d","83e55ce7-0307-463b-8ea9-c088581f4502","00eb81f7-142e-4c9c-952b-393b58faa609"
"dse-5cd3291kgh","ef4991e8-01c5-4130-8c75-07dc0a121993","cfc45da4-07a8-46ac-a0bf-31a805354cb6"
"dse-5cd3291jzw","e79fb448-d86c-4967-8e30-5e3083299b38","f423d2ba-c0ef-4149-9b66-e0e594971a92"
"dradm-01185gs","2d20e771-c90d-4538-a380-bfd1fb6d378b","53bde2ee-5c49-4b90-b3c3-21717bca858b"
"mh-8cc2472x87","396aebb5-aab3-4e5e-ae40-17d935218808","eba7e83a-23b0-4425-9bad-861200425b54"
"dse-5cd3291kc1","735444ef-014f-49f2-b31e-78ad23456a41","8471feca-7ee8-4d99-8f45-69fe2de938e8"
"mh-8cc2472x63","7a9b7514-7565-4573-b750-3c98ded7a0fd","1349d7e8-df35-4f34-8090-778cae7aaed6"
"dse-5cg41424gc","998a8937-c64b-41a2-a224-adc13f5135f0","6f74ac05-674f-4cee-a0e6-0e13ca981072"
"drilsv-8121gtl","9c2aa1e6-fa85-48d9-a988-4c8f5981332e","2b161130-7361-431b-9cf8-824df96d5620"
"mh-8cc2472x3s","134423fe-bfbe-4940-8480-57075e381a13","a74b3b6d-2641-4aa4-b44c-007f2007cd9f"
"hso-5cg24605dg","bdcdfe06-4c2c-478e-928c-7e9fc74e86de","1c5139cb-a512-4ab1-932a-8cef81085ec7"
"neilmj-11568sv","484f9aba-072e-4977-806e-c67a29f54e4b","ca1f9d5b-ec71-406a-b3e9-a7c74cb50a7b"
"dse-pw01za55","8d09c44e-a6ba-4ad2-b263-d9543d961b8a","54e5687f-d1e6-4d0c-ad98-a60981036f58"
"adm-5cg2412r27","a672a134-a6a8-4361-a162-e6aef7b7f86b","23689a66-435d-4b57-8432-07b0c3bc7c8f"
"drbv-9381ltz","b25e3d98-d5bb-43e5-9a35-2cd6b88a3d46","75c71cd1-c95f-42ec-b0dd-05be79d0445e"
"dse-5cg3255c95","74472e37-3332-4170-a916-b4f043f28f94","b4d3dbf8-de52-465e-a65b-20297a7ae3d1"
"drilfr-1036j35","33aa6d10-9270-4c22-a9c3-3d5b1f08bc62","3a72ce11-4f34-400a-97a7-ddfae2385c2d"
"mh-8cc2472x44","f12a961f-0c8c-4ef7-887a-03da01e2b14f","796b2ead-4f34-4338-9cfa-4f21d1dcc8eb"
"dse-5cd4145pzq","96197cf9-fb6c-4aec-9d8c-90557eaaccab","02173f2e-ccc1-4446-9ad4-ec95a583068d"
"mh-8cc2472wz8","1a6f91c5-3000-4386-bff2-58a25f522e80","01916bf6-5413-40e8-831b-778a0402b5bf"
"dse-5cd1258nwf","279453eb-8998-4b7f-9f65-e907cb6dcd24","47a530b3-5415-4409-8a73-ef779504665a"
"dk-5cg2158y4c","2b7b6f51-75e1-4aa9-9633-f9df0c5c8be2","9b5d6dfd-1897-4083-bdf8-fd6ed0f0867a"
"dse-5cd4145q0f","9ac73c5b-696e-469d-ab6c-4f961cebf1b7","764db23e-7d81-463a-a237-d95ade30fe7f"
"dk-5cg2158xzn","81fc62c7-5505-4ae5-bc3d-4773b0ae0fe9","c78dc394-89ae-4831-b241-fa4a9e39a401"
"hso-5cg3192zch","a60204c5-fa17-4450-abe6-969d8045253e","f94bb15c-7503-44a5-9a42-500a3a10d825"
"dse-5cd1258n8b","73414b75-16f8-49c8-baab-bbe87f376c38","92ebf80a-fda8-49f8-8d31-cb3fb9838430"
"dse-5cd1258ng8","7c134231-2595-4275-ac24-c756a7fbe29a","463918ce-d3ee-4d1b-b424-f87c8549470b"
